filename,class,brand,category,style,color,material,fashion,sku
dior_fw23_20,4a_tailoring,dior,outerwear,4a_tailoring_style,beige,wool,tailoring,
dior_fw23_20,4a_beige,dior,outerwear,4a_beige_color,beige,wool,tailoring,
dior_fw23_20,4a_wool,dior,outerwear,4a_wool_material,beige,wool,tailoring,
dior_fw23_20,4a_coat,dior,outerwear,4a_coated_style,beige,wool,coated,
dior_fw23_20,07_pants,dior,bottoms,07_pants_sku,,wool,loosefit,pants
dior_fw23_20,07_wool,dior,bottoms,07_wool_material,,wool,loosefit,pants
dior_fw23_20,07_wool,dior,bottoms,07_wool_material,,wool,loosefit,pants
dior_fw23_20,07_loosefit,dior,bottoms,07_loosefit_style,,wool,loosefit,pants
givenchy_fw23_05,04_t-shirt,givenchy,tops,04_t-shirt_sku,black,cotton,sleeveless,t-shirt
givenchy_fw23_05,04_sleeveless,givenchy,tops,04_sleeveless_style,black,cotton,sleeveless,t-shirt
givenchy_fw23_05,04_black,givenchy,tops,04_black_color,black,cotton,sleeveless,t-shirt
givenchy_fw23_05,04_cotton,givenchy,tops,04_cotton_material,black,cotton,sleeveless,t-shirt
givenchy_fw23_05,07_pants,givenchy,bottoms,07_pants_sku,white,nylon,,pants
givenchy_fw23_05,07_white,givenchy,bottoms,07_white_color,white,nylon,,pants
givenchy_fw23_05,07_nylon,givenchy,bottoms,07_nylon_material,white,nylon,,pants
givenchy_fw23_05,09_boot,givenchy,shoes,09_boots_sku,black,rubber,,boots
givenchy_fw23_05,09_black,givenchy,shoes,09_black_color,black,rubber,,boots
givenchy_fw23_05,09_rubber,givenchy,shoes,09_rubber_material,black,rubber,,boots
loewe_fw23_18,4a_coat,loewe,outerwear,4a_coated_style,grey,wool,coated,
loewe_fw23_18,4a_grey,loewe,outerwear,4a_grey_color,grey,wool,coated,
loewe_fw23_18,4a_wool,loewe,outerwear,4a_wool_material,grey,wool,coated,
loewe_fw23_18,4a_oversized,loewe,outerwear,4a_oversized_style,grey,wool,oversized,
loewe_fw23_18,07_leggings,loewe,bottoms,07_leggings_sku,camel,cotton,,leggings
loewe_fw23_18,07_camel,loewe,bottoms,07_camel_color,camel,cotton,,leggings
loewe_fw23_18,07_cotton,loewe,bottoms,07_cotton_material,camel,cotton,,leggings
loewe_fw23_18,07_jersey,loewe,bottoms,07_jersey_material,camel,jersey,,leggings
loewe_fw23_18,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_18,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_18,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
loewe_fw23_49,4a_jacket,loewe,outerwear,4a_jacket,petrol,silk,,
loewe_fw23_49,4a_petrol,loewe,outerwear,4a_petrol_color,petrol,silk,,
loewe_fw23_49,4a_silk,loewe,outerwear,4a_silk_material,petrol,silk,,
loewe_fw23_49,07_pants,loewe,bottoms,07_pants_sku,petrol,silk,,pants
loewe_fw23_49,07_petrol,loewe,bottoms,07_petrol_color,petrol,silk,,pants
loewe_fw23_49,07_silk,loewe,bottoms,07_silk_material,petrol,silk,,pants
loewe_fw23_49,09_boot,loewe,shoes,09_boots_sku,camel,velours,,boots
loewe_fw23_49,09_camel,loewe,shoes,09_camel_color,camel,velours,,boots
loewe_fw23_49,09_velours,loewe,shoes,09_velours_material,camel,velours,,boots
givenchy_fw23_26,04_hoodie,givenchy,tops,04_hoodie_sku,grey,cotton,,hoodie
givenchy_fw23_26,04_grey,givenchy,tops,04_grey_color,grey,cotton,,hoodie
givenchy_fw23_26,04_cotton,givenchy,tops,04_cotton_material,grey,cotton,,hoodie
givenchy_fw23_26,07_sweatpants,givenchy,bottoms,07_sweatpants_sku,grey,cotton,,sweatpants
givenchy_fw23_26,07_grey,givenchy,bottoms,07_grey_color,grey,cotton,,sweatpants
givenchy_fw23_26,07_cotton,givenchy,bottoms,07_cotton_material,grey,cotton,,sweatpants
givenchy_fw23_26,09_boot,givenchy,shoes,09_boots_sku,grey,leather,,boots
givenchy_fw23_26,09_grey,givenchy,shoes,09_grey_color,grey,leather,,boots
givenchy_fw23_26,09_leather,givenchy,shoes,09_leather_material,grey,leather,,boots
saint_laurent_fw23_41,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_41,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_41,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_41,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_41,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_41,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_41,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_41,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_41,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
saint_laurent_fw23_41,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
dior_fw23_30,4a_coat,dior,outerwear,4a_coated_style,navy,wool,coated,
dior_fw23_30,4a_navy,dior,outerwear,4a_navy_color,navy,wool,coated,
dior_fw23_30,4a_wool,dior,outerwear,4a_wool_material,navy,wool,coated,
dior_fw23_30,04_shirt,dior,tops,04_shirt_sku,navy,,print,shirt
dior_fw23_30,04_print,dior,tops,04_print_style,navy,,print,shirt
dior_fw23_30,04_navy,dior,tops,04_navy_color,navy,,print,shirt
dior_fw23_30,07_pants,dior,bottoms,07_pants_sku,navy,wool,,pants
dior_fw23_30,07_navy,dior,bottoms,07_navy_color,navy,wool,,pants
dior_fw23_30,07_wool,dior,bottoms,07_wool_material,navy,wool,,pants
dior_fw23_30,05_crossbody,dior,bags,05_crossbody_sku,yellow,leather,print,crossbody
dior_fw23_30,05_yellow,dior,bags,05_yellow_color,yellow,leather,print,crossbody
dior_fw23_30,05_leather,dior,bags,05_leather_material,yellow,leather,print,crossbody
dior_fw23_30,05_print,dior,bags,05_print_style,yellow,leather,print,crossbody
loewe_fw23_20,04_shirt,loewe,tops,04_shirt_sku,white,cotton,oversized,shirt
loewe_fw23_20,04_white,loewe,tops,04_white_color,white,cotton,oversized,shirt
loewe_fw23_20,04_cotton,loewe,tops,04_cotton_material,white,cotton,oversized,shirt
loewe_fw23_20,04_oversized,loewe,tops,04_oversized_style,white,cotton,oversized,shirt
loewe_fw23_20,07_pants,loewe,bottoms,07_pants_sku,black,wool,,pants
loewe_fw23_20,07_black,loewe,bottoms,07_black_color,black,wool,,pants
loewe_fw23_20,07_wool,loewe,bottoms,07_wool_material,black,wool,,pants
loewe_fw23_20,09_boots,loewe,shoes,09_boots_sku,brown,fur,,boots
loewe_fw23_20,09_brown,loewe,shoes,09_brown_color,brown,fur,,boots
loewe_fw23_20,09_fur,loewe,shoes,09_fur_material,brown,fur,,boots
dior_fw23_56,4a_coat,dior,outerwear,4a_coated_style,grey,wool,coated,
dior_fw23_56,4a_grey,dior,outerwear,4a_grey_color,grey,wool,coated,
dior_fw23_56,4a_cutout,dior,outerwear,4a_cutout_style,grey,wool,cutout,
dior_fw23_56,4a_wool,dior,outerwear,4a_wool_material,grey,wool,coated,
dior_fw23_56,04_shirt,dior,tops,04_shirt_sku,white,cotton,,shirt
dior_fw23_56,04_white,dior,tops,04_white_color,white,cotton,,shirt
dior_fw23_56,04_cotton,dior,tops,04_cotton_material,white,cotton,,shirt
dior_fw23_56,07_pants,dior,bottoms,07_pants_sku,grey,wool,,pants
dior_fw23_56,07_grey,dior,bottoms,07_grey_color,grey,wool,,pants
dior_fw23_56,07_wool,dior,bottoms,07_wool_material,grey,wool,,pants
dior_fw23_56,09_boot,dior,shoes,09_boots_sku,black,leather,hightop,boots
dior_fw23_56,09_black,dior,shoes,09_black_color,black,leather,hightop,boots
dior_fw23_56,09_leather,dior,shoes,09_leather_material,black,leather,hightop,boots
dior_fw23_56,09_hightop,dior,shoes,09_hightop_style,black,leather,hightop,boots
loewe_fw23_10,04_shirt,loewe,tops,04_shirt_sku,black,wool,sleeveless,shirt
loewe_fw23_10,04_black,loewe,tops,04_black_color,black,wool,sleeveless,shirt
loewe_fw23_10,04_wool,loewe,tops,04_wool_material,black,wool,sleeveless,shirt
loewe_fw23_10,04_sleeveless,loewe,tops,04_sleeveless_style,black,wool,sleeveless,shirt
loewe_fw23_10,07_pants,loewe,bottoms,07_pants_sku,brown,cotton,,pants
loewe_fw23_10,07_brown,loewe,bottoms,07_brown_color,brown,cotton,,pants
loewe_fw23_10,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_10,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_10,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
loewe_fw23_10,07_cotton,loewe,bottoms,07_cotton_material,brown,cotton,,pants
dior_fw23_46,04_sweatshirt,dior,tops,04_sweatshirt_sku,brown,cotton,dotted,sweatshirt
dior_fw23_46,04_brown,dior,tops,04_brown_color,brown,cotton,dotted,sweatshirt
dior_fw23_46,04_dotted,dior,tops,04_dotted_style,brown,cotton,dotted,sweatshirt
dior_fw23_46,04_shirt,dior,tops,04_shirt_sku,brown,cotton,dotted,shirt
dior_fw23_46,04_striped,dior,tops,04_striped_style,brown,cotton,striped,sweatshirt
dior_fw23_46,07_shorts,dior,bottoms,07_shorts_sku,grey,cotton,,shorts
dior_fw23_46,07_grey,dior,bottoms,07_grey_color,grey,cotton,,shorts
dior_fw23_46,07_cotton,dior,bottoms,07_cotton_material,grey,cotton,,shorts
dior_fw23_46,04_cotton,dior,tops,04_cotton_material,brown,cotton,dotted,sweatshirt
dior_fw23_46,04_cotton,dior,tops,04_cotton_material,brown,cotton,dotted,sweatshirt
dior_fw23_46,09_boot,dior,shoes,09_boots_sku,black,leather,hightop,boots
dior_fw23_46,09_black,dior,shoes,09_black_color,black,leather,hightop,boots
dior_fw23_46,09_leather,dior,shoes,09_leather_material,black,leather,hightop,boots
dior_fw23_46,09_hightop,dior,shoes,09_hightop_style,black,leather,hightop,boots
loewe_fw23_26,4a_coat,loewe,outerwear,4a_coated_style,black,velours,coated,
loewe_fw23_26,4a_black,loewe,outerwear,4a_black_color,black,velours,coated,
loewe_fw23_26,4a_velours,loewe,outerwear,4a_velours_material,black,velours,coated,
loewe_fw23_26,07_pants,loewe,bottoms,07_pants_sku,black,velours,,pants
loewe_fw23_26,07_black,loewe,bottoms,07_black_color,black,velours,,pants
loewe_fw23_26,07_velours,loewe,bottoms,07_velours_material,black,velours,,pants
loewe_fw23_26,09_boot,loewe,shoes,09_boots_sku,bordeaux,leather,,boots
loewe_fw23_26,09_bordeaux,loewe,shoes,09_bordeaux_color,bordeaux,leather,,boots
loewe_fw23_26,09_leather,loewe,shoes,09_leather_material,bordeaux,leather,,boots
givenchy_fw23_16,4a_coat,givenchy,outerwear,4a_coated_style,beige,leather,coated,
givenchy_fw23_16,4a_beige,givenchy,outerwear,4a_beige_color,beige,leather,coated,
givenchy_fw23_16,4a_leather,givenchy,outerwear,4a_leather_material,beige,leather,coated,
givenchy_fw23_16,4a_velours,givenchy,outerwear,4a_velours_material,beige,velours,coated,
givenchy_fw23_16,4a_military,givenchy,outerwear,4a_military_style,beige,leather,military,
givenchy_fw23_16,07_shorts,givenchy,bottoms,07_shorts_sku,beige,leather,military,shorts
givenchy_fw23_16,07_beige,givenchy,bottoms,07_beige_color,beige,leather,military,shorts
givenchy_fw23_16,07_leather,givenchy,bottoms,07_leather_material,beige,leather,military,shorts
givenchy_fw23_16,07_velours,givenchy,bottoms,07_velours_material,beige,velours,military,shorts
givenchy_fw23_16,07_military,givenchy,bottoms,07_military_style,beige,leather,military,shorts
givenchy_fw23_16,05_crossbody,givenchy,bags,05_crossbody_sku,grey,canvas,,crossbody
givenchy_fw23_16,05_grey,givenchy,bags,05_grey_color,grey,canvas,,crossbody
givenchy_fw23_16,05_canvas,givenchy,bags,05_canvas_material,grey,canvas,,crossbody
givenchy_fw23_16,07_leggings,givenchy,bottoms,07_leggings_sku,beige,leather,military,leggings
givenchy_fw23_16,07_pink,givenchy,bottoms,07_pink_color,pink,leather,military,shorts
givenchy_fw23_16,07_cotton,givenchy,bottoms,07_cotton_material,beige,cotton,military,shorts
givenchy_fw23_16,09_sneaker,givenchy,shoes,09_sneaker_sku,neon,mix,,sneaker
givenchy_fw23_16,09_neon,givenchy,shoes,09_neon_color,neon,mix,,sneaker
givenchy_fw23_16,09_mix,givenchy,shoes,09_mix_material,neon,mix,,sneaker
loewe_fw23_06,07_shorts,loewe,bottoms,07_shorts_sku,yellow,silk,,shorts
loewe_fw23_06,07_yellow,loewe,bottoms,07_yellow_color,yellow,silk,,shorts
loewe_fw23_06,07_silk,loewe,bottoms,07_silk_material,yellow,silk,,shorts
loewe_fw23_06,09_boot,loewe,shoes,09_boots_sku,black,velours,,boots
loewe_fw23_06,09_black,loewe,shoes,09_black_color,black,velours,,boots
loewe_fw23_06,09_velours,loewe,shoes,09_velours_material,black,velours,,boots
saint_laurent_fw23_06,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_06,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_06,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_06,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_06,04_knitwear,saint_laurent,tops,04_knitwear_sku,beige,mohair,,knitwear
saint_laurent_fw23_06,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_06,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_06,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_06,04_mohair,saint_laurent,tops,04_mohair_material,beige,mohair,,knitwear
saint_laurent_fw23_06,04_beige,saint_laurent,tops,04_beige_color,beige,mohair,,knitwear
givenchy_fw23_09,4a_windbreaker,givenchy,outerwear,4a_windbreaker_sku,beige,nylon,,windbreaker
givenchy_fw23_09,4a_beige,givenchy,outerwear,4a_beige_color,beige,nylon,,windbreaker
givenchy_fw23_09,4a_nylon,givenchy,outerwear,4a_nylon_material,beige,nylon,,windbreaker
givenchy_fw23_09,07_pants,givenchy,bottoms,07_pants_sku,blue,denim,cargo,pants
givenchy_fw23_09,07_blue,givenchy,bottoms,07_blue_color,blue,denim,cargo,pants
givenchy_fw23_09,07_denim,givenchy,bottoms,07_denim_material,blue,denim,cargo,pants
givenchy_fw23_09,07_cargo,givenchy,bottoms,07_cargo_style,blue,denim,cargo,pants
givenchy_fw23_09,09_sneaker,givenchy,shoes,09_sneaker_sku,white,mix,,sneaker
givenchy_fw23_09,09_white,givenchy,shoes,09_white_color,white,mix,,sneaker
givenchy_fw23_09,09_mix,givenchy,shoes,09_mix_material,white,mix,,sneaker
saint_laurent_fw23_02,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_02,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_02,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_02,07_pants,saint_laurent,bottoms,07_pants_sku,black,velvet,,pants
saint_laurent_fw23_02,07_velvet,saint_laurent,bottoms,07_velvet_material,black,velvet,,pants
saint_laurent_fw23_02,04_shirt,saint_laurent,tops,04_shirt_sku,white,silk,,shirt
saint_laurent_fw23_02,07_black,saint_laurent,bottoms,07_black_color,black,velvet,,pants
saint_laurent_fw23_02,04_silk,saint_laurent,tops,04_silk_material,white,silk,,shirt
saint_laurent_fw23_02,04_white,saint_laurent,tops,04_white_color,white,silk,,shirt
givenchy_fw23_38,04_shirt,givenchy,tops,04_shirt_sku,grey,,striped,shirt
givenchy_fw23_38,04_striped,givenchy,tops,04_striped_style,grey,,striped,shirt
givenchy_fw23_38,04_logo,givenchy,tops,04_logo_style,grey,,logo,shirt
givenchy_fw23_38,04_white-,givenchy,tops,04_vest_sku,grey,,striped,vest
givenchy_fw23_38,04_grey,givenchy,tops,04_grey_color,grey,,striped,shirt
givenchy_fw23_38,07_shorts,givenchy,bottoms,07_shorts_sku,grey,cotton,striped,shorts
givenchy_fw23_38,07_striped,givenchy,bottoms,07_striped_style,grey,cotton,striped,shorts
givenchy_fw23_38,07_grey,givenchy,bottoms,07_grey_color,grey,cotton,striped,shorts
givenchy_fw23_38,07_white,givenchy,bottoms,07_white_color,white,cotton,striped,shorts
givenchy_fw23_38,07_cotton,givenchy,bottoms,07_cotton_material,grey,cotton,striped,shorts
givenchy_fw23_38,09_boot,givenchy,shoes,09_boots_sku,black,rubber,,boots
givenchy_fw23_38,09_black,givenchy,shoes,09_black_color,black,rubber,,boots
givenchy_fw23_38,09_rubber,givenchy,shoes,09_rubber_material,black,rubber,,boots
givenchy_fw23_38,07_logo,givenchy,bottoms,07_logo_style,grey,cotton,logo,shorts
dior_fw23_09,04_sweater,dior,tops,04_sweater_sku,white,wool,,sweater
dior_fw23_09,04_white,dior,tops,04_white_color,white,wool,,sweater
dior_fw23_09,04_wool,dior,tops,04_wool_material,white,wool,,sweater
dior_fw23_09,04_white,dior,tops,04_white_color,white,wool,,sweater
dior_fw23_09,04_cotton,dior,tops,04_cotton_material,white,cotton,,sweater
dior_fw23_09,04_shirt,dior,tops,04_shirt_sku,white,wool,,shirt
dior_fw23_09,07_skirt,dior,bottoms,07_skirt_sku,beige,wool,,skirt
dior_fw23_09,07_beige,dior,bottoms,07_beige_color,beige,wool,,skirt
dior_fw23_09,07_wool,dior,bottoms,07_wool_material,beige,wool,,skirt
dior_fw23_09,09_boot,dior,shoes,09_boots_sku,brown,leather,hightop,boots
dior_fw23_09,09_brown,dior,shoes,09_brown_color,brown,leather,hightop,boots
dior_fw23_09,09_leather,dior,shoes,09_leather_material,brown,leather,hightop,boots
dior_fw23_09,09_hightop,dior,shoes,09_hightop_style,brown,leather,hightop,boots
dior_fw23_09,05_handbag,dior,bags,05_handbag_sku,beige,leather,print,handbag
dior_fw23_09,05_leather,dior,bags,05_leather_material,beige,leather,print,handbag
dior_fw23_09,05_print,dior,bags,05_print_style,beige,leather,print,handbag
dior_fw23_09,05_beige,dior,bags,05_beige_color,beige,leather,print,handbag
dior_fw23_07,4a_jacket,dior,outerwear,4a_jacket,beige,wool,checker,
dior_fw23_07,4a_beige,dior,outerwear,4a_beige_color,beige,wool,checker,
dior_fw23_07,4a_checker,dior,outerwear,4a_checker_style,beige,wool,checker,
dior_fw23_07,4a_wool,dior,outerwear,4a_wool_material,beige,wool,checker,
dior_fw23_07,07_pants,dior,bottoms,07_pants_sku,beige,wool,checker,pants
dior_fw23_07,07_beige,dior,bottoms,07_beige_color,beige,wool,checker,pants
dior_fw23_07,07_checker,dior,bottoms,07_checker_style,beige,wool,checker,pants
dior_fw23_07,07_loosefit,dior,bottoms,07_loosefit_style,beige,wool,loosefit,pants
dior_fw23_07,07_wool,dior,bottoms,07_wool_material,beige,wool,checker,pants
dior_fw23_07,09_boot,dior,shoes,09_boots_sku,black,,,boots
dior_fw23_07,09_black,dior,shoes,09_black_color,black,,,boots
dior_fw23_07,09_ruber,dior,shoes,04_vest_sku,black,,,vest
saint_laurent_fw23_37,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_37,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_37,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_37,07_pants,saint_laurent,bottoms,07_pants_sku,black,velvet,,pants
saint_laurent_fw23_37,04_shirt,saint_laurent,tops,04_shirt_sku,black,velvet,,shirt
saint_laurent_fw23_37,07_black,saint_laurent,bottoms,07_black_color,black,velvet,,pants
saint_laurent_fw23_37,07_velvet,saint_laurent,bottoms,07_velvet_material,black,velvet,,pants
saint_laurent_fw23_37,04_velvet,saint_laurent,tops,04_velvet_material,black,velvet,,shirt
saint_laurent_fw23_37,04_black,saint_laurent,tops,04_black_color,black,velvet,,shirt
saint_laurent_fw23_26,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_26,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_26,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_26,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_26,04_jacket,saint_laurent,tops,04_jacket_sku,black,wool,,jacket
saint_laurent_fw23_26,04_coat,saint_laurent,tops,04_coat_sku,black,wool,,coat
saint_laurent_fw23_26,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_26,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_26,04_wool,saint_laurent,tops,04_wool_material,black,wool,,jacket
saint_laurent_fw23_26,04_black,saint_laurent,tops,04_black_color,black,wool,,jacket
saint_laurent_fw23_26,04_wool,saint_laurent,tops,04_wool_material,black,wool,,jacket
saint_laurent_fw23_26,04_black,saint_laurent,tops,04_black_color,black,wool,,jacket
dior_fw23_24,4a_windbreaker,dior,outerwear,4a_windbreaker_sku,beige,nylon,cutout,windbreaker
dior_fw23_24,4a_beige,dior,outerwear,4a_beige_color,beige,nylon,cutout,windbreaker
dior_fw23_24,4a_nylon,dior,outerwear,4a_nylon_material,beige,nylon,cutout,windbreaker
dior_fw23_24,4a_cutout,dior,outerwear,4a_cutout_style,beige,nylon,cutout,windbreaker
dior_fw23_24,04_shirt,dior,tops,04_shirt_sku,white,cotton,striped,shirt
dior_fw23_24,04_white,dior,tops,04_white_color,white,cotton,striped,shirt
dior_fw23_24,04_striped,dior,tops,04_striped_style,white,cotton,striped,shirt
dior_fw23_24,04_cotton,dior,tops,04_cotton_material,white,cotton,striped,shirt
dior_fw23_24,07_pants,dior,bottoms,07_pants_sku,brown,wool,loosefit,pants
dior_fw23_24,07_brown,dior,bottoms,07_brown_color,brown,wool,loosefit,pants
dior_fw23_24,07_wool,dior,bottoms,07_wool_material,brown,wool,loosefit,pants
dior_fw23_24,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_24,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_24,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
dior_fw23_24,07_loosefit,dior,bottoms,07_loosefit_style,brown,wool,loosefit,pants
saint_laurent_fw23_14,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_14,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_14,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_14,07_pants,saint_laurent,bottoms,07_pants_sku,black,leather,,pants
saint_laurent_fw23_14,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,cashmere,,knitwear
saint_laurent_fw23_14,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_14,07_black,saint_laurent,bottoms,07_black_color,black,leather,,pants
saint_laurent_fw23_14,07_leather,saint_laurent,bottoms,07_leather_material,black,leather,,pants
saint_laurent_fw23_14,04_cashmere,saint_laurent,tops,04_cashmere_material,black,cashmere,,knitwear
saint_laurent_fw23_14,04_black,saint_laurent,tops,04_black_color,black,cashmere,,knitwear
saint_laurent_fw23_14,04_black,saint_laurent,tops,04_black_color,black,cashmere,,knitwear
saint_laurent_fw23_14,09_silk,saint_laurent,shoes,09_silk_material,black,silk,,boots
dior_fw23_34,4a_jacket,dior,outerwear,4a_jacket,grey,wool,tailoring,
dior_fw23_34,4a_grey,dior,outerwear,4a_grey_color,grey,wool,tailoring,
dior_fw23_34,4a_wool,dior,outerwear,4a_wool_material,grey,wool,tailoring,
dior_fw23_34,07_pants,dior,bottoms,07_pants_sku,grey,wool,,pants
dior_fw23_34,07_grey,dior,bottoms,07_grey_color,grey,wool,,pants
dior_fw23_34,07_wool,dior,bottoms,07_wool_material,grey,wool,,pants
dior_fw23_34,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_34,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_34,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
dior_fw23_34,4a_tailoring,dior,outerwear,4a_tailoring_style,grey,wool,tailoring,
dior_fw23_25,04_sweater,dior,tops,04_sweater_sku,blue,cotton,patchwork,sweater
dior_fw23_25,04_blue,dior,tops,04_blue_color,blue,cotton,patchwork,sweater
dior_fw23_25,04_cotton,dior,tops,04_cotton_material,blue,cotton,patchwork,sweater
dior_fw23_25,04_shirt,dior,tops,04_shirt_sku,blue,cotton,patchwork,shirt
dior_fw23_25,04_white,dior,tops,04_white_color,white,cotton,patchwork,sweater
dior_fw23_25,04_cotton,dior,tops,04_cotton_material,blue,cotton,patchwork,sweater
dior_fw23_25,07_skirt,dior,bottoms,07_skirt_sku,brown,cotton,,skirt
dior_fw23_25,07_brown,dior,bottoms,07_brown_color,brown,cotton,,skirt
dior_fw23_25,07_cotton,dior,bottoms,07_cotton_material,brown,cotton,,skirt
dior_fw23_25,09_boot,dior,shoes,09_boots_sku,brown,leather,hightop,boots
dior_fw23_25,09_brown,dior,shoes,09_brown_color,brown,leather,hightop,boots
dior_fw23_25,09_leather,dior,shoes,09_leather_material,brown,leather,hightop,boots
dior_fw23_25,09_hightop,dior,shoes,09_hightop_style,brown,leather,hightop,boots
dior_fw23_25,05_handbag,dior,bags,05_handbag_sku,brown,leather,,handbag
dior_fw23_25,05_brown,dior,bags,05_brown_color,brown,leather,,handbag
dior_fw23_25,05_leather,dior,bags,05_leather_material,brown,leather,,handbag
dior_fw23_25,04_patchwork,dior,tops,04_patchwork_style,blue,cotton,patchwork,sweater
dior_fw23_37,04_shirt,dior,tops,04_shirt_sku,blue,cotton,striped,shirt
dior_fw23_37,04_striped,dior,tops,04_striped_style,blue,cotton,striped,shirt
dior_fw23_37,04_blue,dior,tops,04_blue_color,blue,cotton,striped,shirt
dior_fw23_37,04_cotton,dior,tops,04_cotton_material,blue,cotton,striped,shirt
dior_fw23_37,4a_trenchcoat,dior,outerwear,4a_trenchcoat_sku,beige,silk,,trenchcoat
dior_fw23_37,4a_beige,dior,outerwear,4a_beige_color,beige,silk,,trenchcoat
dior_fw23_37,4a_silk,dior,outerwear,4a_silk_material,beige,silk,,trenchcoat
dior_fw23_37,4a_cotton,dior,outerwear,4a_cotton_material,beige,cotton,,trenchcoat
dior_fw23_37,05_handbag,dior,bags,05_handbag_sku,brown,exoticleather,,handbag
dior_fw23_37,05_brown,dior,bags,05_brown_color,brown,exoticleather,,handbag
dior_fw23_37,05_exoticleather,dior,bags,05_exoticleather_material,brown,exoticleather,,handbag
dior_fw23_37,07_pants,dior,bottoms,07_pants_sku,black,wool,,pants
dior_fw23_37,07_black,dior,bottoms,07_black_color,black,wool,,pants
dior_fw23_37,07_wool,dior,bottoms,07_wool_material,black,wool,,pants
dior_fw23_37,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_37,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_37,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
loewe_fw23_11,04_robe,loewe,tops,04_robe_sku,yellow,silk,,robe
loewe_fw23_11,04_yellow,loewe,tops,04_yellow_color,yellow,silk,,robe
loewe_fw23_11,04_silk,loewe,tops,04_silk_material,yellow,silk,,robe
loewe_fw23_11,07_shorts,loewe,bottoms,07_shorts_sku,,,,shorts
loewe_fw23_11,04_grey,loewe,tops,04_grey_color,grey,silk,,robe
